USA-ORL-ORL,Help Your Local Government Receive Grant to Pay Off Its Debt,Twentysix years ago I set out on a mission  Through the Court system I exercised my unalienable right to selfdeterminism On FORMAL Court records I became recognized and acknowledged as an ACCREDITED Sovereign and a Foreign Sovereign Nation State of one I am accredited as a country of one  I then exercised my countrys unalienable right to Legal Tender and created a currency which got acknowledged by the World Bank I became accredited as a Central Bank of Issue wholly owned by a Foreign Sovereign and was given a BankNetGov account by the United States Treasury and Office of the Comptroller of the Currency I also created a grant to all governments worldwide to pay off their debt  As weird as this sounds its true and has been FORMALLY RECORDED in Courts of Law Keep in mind we used to think the world was flat We now know that it is not  While the International Bank of Settlements can embargo the Millie my currency for trade they cannot stop ANY countrys governments from receiving it  IF  it is for a debt owed This is because when there is a debt owed the money MUST be acceptedreceived in accordance to law  IT IS THE LAW  This is my gift and my mission I can give it but you will need to fight to help your governments to receive it  PLEASE do not let this opportunity for mankind go unnoticed  To find out more and to see actual COURT DOCUMENTS go to   httpMilesProvincecom  For Confirmation that the United States Government is considering this grant CongressOrg has posted information from Governor Deval Patrick DMassachusetts and also Governor Dave Heineman RNebraska regarding the Millies   httpssslcongressorgcongressorgbiouserletterid51610letterid7346292686contentdirpoliticsol   httpssslcongressorgcongressorgbiouserletterid31717letterid7346302516contentdirpoliticsol  If you want this for your country your local community and your people then please start getting the word out and fight for this cause For example you could copy and paste this ad to your Facebook home page and elsewhere Get the message out THIS IS NOT A JOKE PEOPLE 
USA-ORL-DAY,Monopoly money, Wall street has its two parties its time we the people had our own  We the people do not elect the POTUS the Electoral College does  It wont matter who you vote for it will be business as usual just the money going into a different pocket  I encourage everyone to change their party affiliation to INDEPENDENT make them work for your vote  If WE THE PEOPLE do this it WILL SEND A MESSAGE to the powers that be THAT WERE MAD AS HELL AND WERE NOT GOING TO TAKE IT ANY MORE Imagine if all the RED and BLUE States all turned GOLD and SILVERreal money feels soooo different and keeps its value  READ THE CONSTITUTION AGAINif you dont have a copy google it Only it and the wisdom of our forefathers can save us  Sgt Mac  USMC  Vietvet  I served so WE could be FREE  Financial terrorism Federal ReserveIRS is NOT FREEDOM It makes us ALL SLAVES  If you agree help me POST THIS  Please help me make this go viral  COPY  PASTE EVERYWHERE You dont need my permission 
USA-ORL-DAY,Monopoly money, Wall street has its two parties its time we the people had our own  We the people do not elect the POTUS the Electoral College does  It wont matter who you vote for it will be business as usual just the money going into a different pocket  I encourage everyone to change their party affiliation to INDEPENDENT make them work for your vote  If WE THE PEOPLE do this it WILL SEND A MESSAGE to the powers that be THAT WERE MAD AS HELL AND WERE NOT GOING TO TAKE IT ANY MORE Imagine if all the RED and BLUE States all turned GOLD and SILVERreal money feels soooo different and keeps its value  READ THE CONSTITUTION AGAINif you dont have a copy google it Only it and the wisdom of our forefathers can save us  Sgt Mac  USMC  Vietvet  I served so WE could be FREE  Financial terrorism Federal ReserveIRS is NOT FREEDOM It makes us ALL SLAVES  If you agree help me POST THIS  Please help me make this go viral  COPY  PASTE EVERYWHERE You dont need my permission 
USA-CAC-FOF,This is being ghosted on the DC board,Americas history of democracycommunismfascism and socialism rationalreaper Date 20121114 1142AM EST Reply to see below  Over the years Ive spoken with many veterans of WW2 Korea  Vietnam I cant say that Ive spoken with one who was not adamant anticommunist Most of these Vets took advantage of the GI Bill to get a college degreebuy a housestart a business Many of these went on to become selfmade men of wealth  They gladly participated in the socialist part of our system by using the GI Bill  While they were serving our country they were by definition active communistsfascistbecause the military is a communistfascist function that is funded by socialism  Why then do these same men want to diminish opportunity and healthcare for those less fortunate This becomes somewhat fascist by its oppressive nature  Why then do these same men disregard the outcome of the election These men who fought for every American to have the right to voteto be treated as equalsto have a chance at the American Dreamthe democracy part of our republic  Why do so many Americans NOT understand that America is a complex hybrid Republic that is as much Capitalist as is is Socialist as it is Communist as it is Democratic as it is Fascist  This talk of secession is as AntiAmerican as it getsand the strange thing is the majority of states trying to petition for secession could not possibly sustain themselves apart from the Union of the United States They take more back from federal tax dollars than they contributesome by over 100  Is there anyone who is signing these petitions actually a thinking person The hypocrisy of claiming to be  REAL AMERICANS  and then to move to secede  I saygo for itknock yourselves out and if you succeed to secedeyouve pulled yourselves off of the government TEET Ill congratulate you for attempting to pull yourselves up by the bootstraps you dont even haveand perhaps even feel some pity for you as I watch you struggle and fall into the holes youve dug that you cant climb out of  When is it time to stop digging  Christopher James aka RR      
USA-CAC-FOF,Monopoly money, Wall street has its two parties its time we the people had our own  We the people do not elect the POTUS the Electoral College does  It wont matter who you vote for it will be business as usual just the money going into a different pocket  I encourage everyone to change their party affiliation to INDEPENDENT make them work for your vote  If WE THE PEOPLE do this it WILL SEND A MESSAGE to the powers that be THAT WERE MAD AS HELL AND WERE NOT GOING TO TAKE IT ANY MORE Imagine if all the RED and BLUE States all turned GOLD and SILVERreal money feels soooo different and keeps its value  READ THE CONSTITUTION AGAINif you dont have a copy google it Only it and the wisdom of our forefathers can save us  Sgt Mac  USMC  Vietvet  I served so WE could be FREE  Financial terrorism Federal ReserveIRS is NOT FREEDOM It makes us ALL SLAVES  If you agree help me POST THIS  Please help me make this go viral  COPY  PASTE EVERYWHERE You dont need my permission 
USA-KAN-KAN,IS THIS YOUR LOST YOUNG CAT,This maybe a female young cat I feed her but wont let me touch her Long hair  matted Email me so we can get her home utherwise she will die a slow death of starvation and cold
USA-JAF-JAF,Monopoly money, Wall street has its two parties its time we the people had our own  We the people do not elect the POTUS the Electoral College does  It wont matter who you vote for it will be business as usual just the money going into a different pocket  I encourage everyone to change their party affiliation to INDEPENDENT make them work for your vote  If WE THE PEOPLE do this it WILL SEND A MESSAGE to the powers that be THAT WERE MAD AS HELL AND WERE NOT GOING TO TAKE IT ANY MORE Imagine if all the RED and BLUE States all turned GOLD and SILVERreal money feels soooo different and keeps its value  READ THE CONSTITUTION AGAINif you dont have a copy google it Only it and the wisdom of our forefathers can save us  Sgt Mac  USMC  Vietvet  I served so WE could be FREE  Financial terrorism Federal ReserveIRS is NOT FREEDOM It makes us ALL SLAVES  If you agree help me POST THIS  Please help me make this go viral  COPY  PASTE EVERYWHERE You dont need my permission 
USA-BUT-BUT,How To Piss Off Dems Republicans Go Green , How To Piss Off Dems Republicans Go Green   Join The LeechesTax  US Dollar Boycott   This World Depression Is An Old Game We Are Telling Wall Street  Our Government To Get Lost Obamas form of Democracy or Communism has only meant that overall less people have money Transferring more wealth to Rothchilds Bilderburg Group The Federal Reserve Bank does nothing for our nations economic problem is ultimately self defeating and extremely ignorant Anyone with a basic knowledge of Socialism Communism or Obamas Economic Fascism knows it only means transferring wealth to a very corrupt few Being oblivious to the Bilderburgs like Obama profiteering on bank bailouts the student loan Fannie Mae bailout corporate bankruptcies  energy price manipulation benefiting the Bilderburg Groups Clean Energy Chinese factories Is a sad example of our peoples desperation lack of education and short sightedness People Wake Up and open your history books to World War II This World Depression is an old game and you will ultimately lose If you want to win dont pay taxes close your bank account barter trade work under the table labor trade use a different form of currency  Bank start a neighborhood watch set up local vendors buying  selling US made tax free goods home school set up tax free alternative housing grow your own food start live stock  crop exchange programs use every social aid program you can and damage public property most importantly enforcement vehicles Admire Leadership not a color and angry empty words on Rothchilds  Reuters News Media or we are doomed to repeat a bad part of history   An Easy Way To Stop Enabling Our Arrogant Corrupt Government And Get Rid Of The Thieves Like Obama That Are In Office To Fill Their Pockets Is Just Say No   Actually it does and has worked for over 50 years for illegals All i did is basically use what Obama promotes and works for illegals to drain the United States resources just like Obama wants too Then when the system crashes everyone will see through Obama or our Check Writer  Chefs thievery manipulation bureaucracy and broken third world socialism ideas Its known as using someones effort and energy against them to crush them People will see soon that there is no difference between Obama and Marie Antoinette and Obama will end the same way All Obama has to do is continue to be himself  People Are Now Responding In Big Numbers  Tax  US Dollar Boycott   People are responding in big numbers now I am in LA area which is very notorious for cynical rude and selfish people All I did is walk around my block hand out fliers and hand out fruit from the first tree harvested Now we have 30 people bartering trading fresh brook trout for authentic tamales garden mulch for clothing or baby things Now its expanding fast with church people horse people mechanics and contractors It only takes labor or things to trade a smile and getting to know your neighbors like people did long ago You will see allot of your neighbors will feel the same way the ones that dont will in time Note War gardens trade with local farmers markets and trade exchanges for gas rations or food stamps were very popular in WWII As far as the currency the states formed their own currency separately that is why you still see state names printed on coins Starting out with printed markers in trade for goods in dollar values works as well Also setting up American made goods  vendors is as easy as good old fashion Church Socials and  Swap Meets or Yard Sales Neighborhood trade exchange pin up boards or news letters work as well  Have A Good Day  John Adams  HELP TEXAS SECEDE  Peacefully grant the State of Texas to withdraw from the United States of America and create its own NEW government   httpspetitionswhitehousegovpetitionpeacefullygrantstatetexaswithdrawunitedstatesamericaandcreateitsownnewgovernmentBmdWCP8B 
USA-HUS-DEC,Shocking truth about our food supply,Please pass this information on to all interested parties   An Xtreme Food Makeover Event I have been in the nutritionhealth business for 17 years and in todays world of processed foods depleted soils green harvesting  genetic modifications its clear our  FOOD ISNT WHAT IT USED TO BE   For one night only we have a special guest speaker all the way from Omaha Nebraska Wendy Kremer an international educator who will be sharing information that will shock you You will discover    what food manufacturers dont want you to know   the scary secrets behind commercial farming   how you can benefit by joining in the mission to eliminate malnutrition   how you can make whatever you eat into the most nutritious thing youll ever eat   Thursday  Nov 15 7 pm  8 pm  at the Holiday Inn Research Park  5903 University Dr Huntsville AL  Join us for a fun night of food  facts  please RSVP to Chris Knight  5092182126  or 2568583606     
USA-MIW-MIL,Paul Ryan Janesville WI,RomneyRyan gets less votes than Obama  Biden in Janesville Go figure Looks like most of the folks in Janesville didnt want their Social Security and Medicare gutted by the RomneyRyan team     
USA-PIT-PIT,Re CranberryFox Chapel,Thanks your comments are appreciated I have a friend in South Dakota that is writing a similar letter and sending it around out there Pleas pass on as much as you can Many of us have had bleeding hearts for way to long now While our kind of people worry about the future of our country for future generations The typical obama supporter only thinks of themselves and how to get more They do not care about paying higher utility costs because most of them dont pay for their electric and gas So its save the planet while we all know about the socalled global warming and the fact that no matter what we do in this country China and India pollute ten fold of us Maybe we could shit them all off to China to spew their global warming bullshit  To lighten up your dayI love Christmas lights They remind me ofthe people who voted for Obama     They all hang together half of them dont workand the ones that do arent all that bright  Armstrong Out      
USA-DAL-DLL,Lost 10 yr old yorkie Please help us bring him home,Our male yorkie has been missing for 2 days now His home is located in N Arlington Near Green OaksDavisFielder area If you have seen him or have any info pertaining to him please call ANYTIME We really miss him His name is Gizmo Jay 8179054248 Debbie 8179097746 cell 8172721460 wrk
USA-WAS-BAT,How To Piss Off Dems Republicans Go Green , How To Piss Off Dems Republicans Go Green   Join The LeechesTax  US Dollar Boycott   This World Depression Is An Old Game We Are Telling Wall Street  Our Government To Get Lost Obamas form of Democracy or Communism has only meant that overall less people have money Transferring more wealth to Rothchilds Bilderburg Group The Federal Reserve Bank does nothing for our nations economic problem is ultimately self defeating and extremely ignorant Anyone with a basic knowledge of Socialism Communism or Obamas Economic Fascism knows it only means transferring wealth to a very corrupt few Being oblivious to the Bilderburgs like Obama profiteering on bank bailouts the student loan Fannie Mae bailout corporate bankruptcies  energy price manipulation benefiting the Bilderburg Groups Clean Energy Chinese factories Is a sad example of our peoples desperation lack of education and short sightedness People Wake Up and open your history books to World War II This World Depression is an old game and you will ultimately lose If you want to win dont pay taxes close your bank account barter trade work under the table labor trade use a different form of currency  Bank start a neighborhood watch set up local vendors buying  selling US made tax free goods home school set up tax free alternative housing grow your own food start live stock  crop exchange programs use every social aid program you can and damage public property most importantly enforcement vehicles Admire Leadership not a color and angry empty words on Rothchilds  Reuters News Media or we are doomed to repeat a bad part of history   An Easy Way To Stop Enabling Our Arrogant Corrupt Government And Get Rid Of The Thieves Like Obama That Are In Office To Fill Their Pockets Is Just Say No   Actually it does and has worked for over 50 years for illegals All i did is basically use what Obama promotes and works for illegals to drain the United States resources just like Obama wants too Then when the system crashes everyone will see through Obama or our Check Writer  Chefs thievery manipulation bureaucracy and broken third world socialism ideas Its known as using someones effort and energy against them to crush them People will see soon that there is no difference between Obama and Marie Antoinette and Obama will end the same way All Obama has to do is continue to be himself  People Are Now Responding In Big Numbers  Tax  US Dollar Boycott   People are responding in big numbers now I am in LA area which is very notorious for cynical rude and selfish people All I did is walk around my block hand out fliers and hand out fruit from the first tree harvested Now we have 30 people bartering trading fresh brook trout for authentic tamales garden mulch for clothing or baby things Now its expanding fast with church people horse people mechanics and contractors It only takes labor or things to trade a smile and getting to know your neighbors like people did long ago You will see allot of your neighbors will feel the same way the ones that dont will in time Note War gardens trade with local farmers markets and trade exchanges for gas rations or food stamps were very popular in WWII As far as the currency the states formed their own currency separately that is why you still see state names printed on coins Starting out with printed markers in trade for goods in dollar values works as well Also setting up American made goods  vendors is as easy as good old fashion Church Socials and  Swap Meets or Yard Sales Neighborhood trade exchange pin up boards or news letters work as well  Have A Good Day  John Adams  HELP TEXAS SECEDE  Peacefully grant the State of Texas to withdraw from the United States of America and create its own NEW government   httpspetitionswhitehousegovpetitionpeacefullygrantstatetexaswithdrawunitedstatesamericaandcreateitsownnewgovernmentBmdWCP8B 
USA-OKL-OKL,give something back to our  vets,I need your help on this petion to the whitehouse It is for real If you or a family member ever served in the armed forces in a hostile fire zone then this petion is needing your signaturegt I have written a petion based on the White house petion web site to ask that all vetrans who have served in a combat zone be exempt from Federal Income Tax Our service members have given up morethan what ever can be repaidto them for preserving our freedom This petion to gt a bill pass would reduce hardships on many of our vetrans Please sign the petion at the following site and pas it on I need over 25000 signatures Our Vets need it Save and Share this URL httpspetitionswhitehousegovpetitiongivebackourherosstopincometaxallvetranswhohaveservedcombatzone3TjkL9vC      
USA-SAC-SAC,BEWARE OF THOSE TIRE SHOPS WHERE THE EMPLOYEES CALL YOU MY FRIEND,BEWARE OF TIRE SHOPS SELLING BLEM DEFECTIVETIRES ALL OVER SACRAMENTO AREA AT DISCOUNT PRICES BEWARE OF THOSE SHOPS WHERE THE EMPLOYEES CALL YOU MY FRIEND JUST TO MAKE THE SALE AND AS SOON AS YOU LEAVE THE ESTABLISHMENT YOU ARE NOT PROTECTED BECAUSE YOU DONT GET A RECEIPT AND OR WARRANTY MAKE SURE YOU ASK FOR YOUR INVOICE WITH IN WRITING WARRANTY AND STATED FIRST QUALITY TIRES DONT PUT YOUR FAMILYS LIFE AT RISK JUST FOR A CHEAP QUALITY TIRE    FRANKLIN BLVD FOLSOM BLVD EL CAMINO AUBURN BLVD BROADWAY MANY CHEAP QUALITY SHOPS LIKE THESE ONES JUST TO MENTION SOME AUBURN TIRES  WHEELS CITRUS HEIGHT TIRES WHEELS VALLEY TIRES  WHEELS QUICK FIT TIRES TIRE  WHEEL MART      
USA-PAN-PAF,Help Your Local Government Receive Grant to Pay Off Its Debt,Twentysix years ago I set out on a mission  Through the Court system I exercised my unalienable right to selfdeterminism On FORMAL Court records I became recognized and acknowledged as an ACCREDITED Sovereign and a Foreign Sovereign Nation State of one I am accredited as a country of one  I then exercised my countrys unalienable right to Legal Tender and created a currency which got acknowledged by the World Bank I became accredited as a Central Bank of Issue wholly owned by a Foreign Sovereign and was given a BankNetGov account by the United States Treasury and Office of the Comptroller of the Currency I also created a grant to all governments worldwide to pay off their debt  As weird as this sounds its true and has been FORMALLY RECORDED in Courts of Law Keep in mind we used to think the world was flat We now know that it is not  While the International Bank of Settlements can embargo the Millie my currency for trade they cannot stop ANY countrys governments from receiving it  IF  it is for a debt owed This is because when there is a debt owed the money MUST be acceptedreceived in accordance to law  IT IS THE LAW  This is my gift and my mission I can give it but you will need to fight to help your governments to receive it  PLEASE do not let this opportunity for mankind go unnoticed  To find out more and to see actual COURT DOCUMENTS go to   httpMilesProvincecom  For Confirmation that the United States Government is considering this grant CongressOrg has posted information from Governor Deval Patrick DMassachusetts and also Governor Dave Heineman RNebraska regarding the Millies   httpssslcongressorgcongressorgbiouserletterid51610letterid7346292686contentdirpoliticsol   httpssslcongressorgcongressorgbiouserletterid31717letterid7346302516contentdirpoliticsol  If you want this for your country your local community and your people then please start getting the word out and fight for this cause For example you could copy and paste this ad to your Facebook home page and elsewhere Get the message out THIS IS NOT A JOKE PEOPLE 
USA-MED-ASH,Re Tyical pot smoking dumbass,You quite frankly are the dumbass Do you really think they wont regulate pot use like they do alcohol You cant stand on the street drinking Thats drunk in public They arent going to allow you to smoke while driving just as they dont allow you to drive with a bottle in your hand It will be regulated the same way Maybe if you did the research on it you wouldnt come off sounding like a complete idiot     its NOT ok to contact this poster with services or other commercial interests    PostingID3410177312    No contact info   if the poster didnt include a phone number email or other contact info craigslist can notify them via email           Copyright copy 2012 craigslist inc  terms of use  privacy policy  feedback forum  
USA-NEO-NEW,Become a Consumer For Charity,I help people everyday redirect their dollars to help the Church Charity or NonProfit of THEIR choice and receive financial rewards for doing so To learn more about becoming a Consumer For Charity just click on my business card below and browse my website You will not be asked for any information I just ask that you take your time and if you have any questions please call me If you like what you see and want to enroll as a Consumer For Charity my ID is 1545 if you are asked to provide it Thank you for taking the time to look at this amazing opportunityDave          
USA-TLS-TUL,Green Products,I thought youd be interested in this You are such a gogetter I am working for a company called Work at Home United and we introduce people to a wellness company that produces products that are truly good for your family We are helping families get the chemicals out of their homes and helping them lead healthier lives  I am in love with this company and with the products that they have The products cost no more than what you would pay at Walmart or Target or whatever but they are SO much better for you SOme people choose to sign up just to be a customer and enjoy the products but others like me choose to do this on a part time basis and refer people we know to this brand  That is how I am making  with them For every customer I refer I get a small commission each month I feel like it is a WinWin situation I am helping my friends and family to provide healthier products and save them money and I am building a business I know you could do this would be GREAT at this  If this sounds like something you would be interested in please send me your number in an email and I will get with you at my earliest convience     
USA-MEA-MEA,Roy harley is No Hippocrit, because i choose to protect my Country from this thinking this thinking that we must sit on our ass and wait on Handouts is daft and this one as all libs miss the point when we talk of moochers we donot include those who cannot do bettar only those who refuse to  SORT  Conservatives against Obama and his liberal adgenda no longer bushs fault Sarah Palinh ttpswwwfacebookcomelvisroy0000fanpagerefhl  Who is running our country Weve got a CIA Director sharing security info with his mistress using an unsecure gmail account Weve got the delusional Susan Rice blaming the death of an ambassador on a Youtube video Weve got Iran firing on one of our drones a week before the election Weve got the White House either ignorant of or covering up all of this Who is minding the store Everywhere we look we see the rank incompetence or corruption of the people who are supposedly running our country and our major institutions Lets hope that responsible reporters at Obamas press conference today ask the right questions Americans deserve answers to  Heres my question for the president As our nations chief executive you claim to be unaware of the most important and tragic situations were facing so as a former chief executive Id like to know how long it takes for your staff to tell you things like Sir your CIA Director is und See More     httpswwwfacebookcomelvisroy0000fanpagerefhl  please like
USA-MEA-MEA,Roy harley is a Hippocrit,Roy Harley IS a hippocrite  Date 20121114 1221PM EST Reply to  At what point are you going to get off the Govt Dole as you call it After 8 years how long you have been collecting SSD isnt it pretty clear to you that it is LUCKY for you that these programs are out there to help You know people can barely get by on these programs and dont live the easy life Conservatives would have us believe they do What would you do if they werent there How do the Democrats want to make it so people need to stay on these benefits Here is your latest reply to my post  now as usuall youlibs miss the point not whether a lib or a conservative does it it is whether you choose to stay and wollow in it or try to bettar yourself to get out of it and not talking about super old or invalid it has to do with your liberally entitled Mindsett   now i see his point that these moochers like me live off Govt support Forevar and nevar try to bettar myself and it is hippocritical to call him a Hippocrit but what the hell    
USA-MEA-MEA,Roy harley is a Hippocrit,Roy Harley IS a hippocrite  Date 20121114 1221PM EST Reply to  At what point are you going to get off the Govt Dole as you call it After 8 years how long you have been collecting SSD isnt it pretty clear to you that it is LUCKY for you that these programs are out there to help You know people can barely get by on these programs and dont live the easy life Conservatives would have us believe they do What would you do if they werent there How do the Democrats want to make it so people need to stay on these benefits Here is your latest reply to my post  now as usuall youlibs miss the point not whether a lib or a conservative does it it is whether you choose to stay and wollow in it or try to bettar yourself to get out of it and not talking about super old or invalid it has to do with your liberally entitled Mindsett   now i see his point that these moochers like me live off Govt support Forevar and nevar try to bettar myself and it is hippocritical to call him a Hippocrit but what the hell    
USA-SAV-HIN,Financial Help for the Unemployed,Get the Help you need CLICK on the Picture for more info Leonard P 9546655564         
USA-SAV-HIN,Help Your Local Government Receive Grant to Pay Off Its Debt,Twentysix years ago I set out on a mission  Through the Court system I exercised my unalienable right to selfdeterminism On FORMAL Court records I became recognized and acknowledged as an ACCREDITED Sovereign and a Foreign Sovereign Nation State of one I am accredited as a country of one  I then exercised my countrys unalienable right to Legal Tender and created a currency which got acknowledged by the World Bank I became accredited as a Central Bank of Issue wholly owned by a Foreign Sovereign and was given a BankNetGov account by the United States Treasury and Office of the Comptroller of the Currency I also created a grant to all governments worldwide to pay off their debt  As weird as this sounds its true and has been FORMALLY RECORDED in Courts of Law Keep in mind we used to think the world was flat We now know that it is not  While the International Bank of Settlements can embargo the Millie my currency for trade they cannot stop ANY countrys governments from receiving it  IF  it is for a debt owed This is because when there is a debt owed the money MUST be acceptedreceived in accordance to law  IT IS THE LAW  This is my gift and my mission I can give it but you will need to fight to help your governments to receive it  PLEASE do not let this opportunity for mankind go unnoticed  To find out more and to see actual COURT DOCUMENTS go to   httpMilesProvincecom  For Confirmation that the United States Government is considering this grant CongressOrg has posted information from Governor Deval Patrick DMassachusetts and also Governor Dave Heineman RNebraska regarding the Millies   httpssslcongressorgcongressorgbiouserletterid51610letterid7346292686contentdirpoliticsol   httpssslcongressorgcongressorgbiouserletterid31717letterid7346302516contentdirpoliticsol  If you want this for your country your local community and your people then please start getting the word out and fight for this cause For example you could copy and paste this ad to your Facebook home page and elsewhere Get the message out THIS IS NOT A JOKE PEOPLE 
